UserID,SignUpDate,FirstEvent,LatestEvent,EnrollCount,SignupYear,SignUpM,SignUpMonth
47638,2024-04-06 00:21:57,2024-04-06 09:30:00,2025-01-11 10:30:00,59,2024,4,April
47591,2024-04-04 17:11:52,,,,2024,4,April
47545,2024-04-03 10:39:56,2024-04-03 18:00:00,2024-04-03 18:00:00,1,2024,4,April
47525,2024-04-02 19:59:15,2024-04-03 18:00:00,2024-05-15 18:00:00,3,2024,4,April
47515,2024-04-02 13:11:41,,,,2024,4,April
47484,2024-04-01 16:28:33,2024-04-01 18:00:00,2024-04-01 18:00:00,1,2024,4,April
47483,2024-04-01 15:58:51,,,,2024,4,April
47482,2024-04-01 15:44:05,2024-04-01 18:00:00,2024-04-01 18:00:00,1,2024,4,April
47453,2024-03-31 08:28:25,2024-03-31 11:00:00,2024-03-31 11:00:00,1,2024,3,March
47421,2024-03-29 21:06:46,2024-03-30 11:00:00,2024-09-25 18:00:00,28,2024,3,March
47413,2024-03-29 17:19:54,,,,2024,3,March
47345,2024-03-27 07:25:12,2024-03-27 19:00:00,2025-01-08 19:00:00,17,2024,3,March
47317,2024-03-25 21:14:49,,,,2024,3,March
47296,2024-03-25 03:00:46,2024-03-31 11:00:00,2024-03-31 11:00:00,1,2024,3,March
47295,2024-03-25 00:42:37,2024-04-03 18:00:00,2024-07-20 10:00:00,5,2024,3,March
47282,2024-03-24 13:23:37,,,,2024,3,March
47270,2024-03-23 13:52:23,2024-03-24 12:00:00,2024-06-23 11:00:00,7,2024,3,March
47242,2024-03-21 18:51:46,2024-03-24 12:00:00,2024-03-24 12:00:00,1,2024,3,March
47241,2024-03-21 17:42:24,,,,2024,3,March
47240,2024-03-21 13:12:58,2024-03-23 11:00:00,2024-04-13 10:00:00,2,2024,3,March
47236,2024-03-21 10:35:58,2024-03-23 10:30:00,2024-07-06 09:30:00,5,2024,3,March
47220,2024-03-19 20:39:36,2024-07-06 10:00:00,2024-07-06 10:00:00,1,2024,3,March
47215,2024-03-19 17:26:04,,,,2024,3,March
47192,2024-03-18 13:06:46,2024-03-19 19:00:00,2024-03-27 19:00:00,2,2024,3,March
47143,2024-03-15 19:24:36,,,,2024,3,March
47141,2024-03-15 16:33:11,2024-03-16 10:30:00,2024-06-08 09:30:00,9,2024,3,March
47137,2024-03-15 13:20:09,,,,2024,3,March
47131,2024-03-14 18:36:14,2024-03-17 12:00:00,2024-03-27 19:00:00,2,2024,3,March
47123,2024-03-13 22:22:20,2024-03-17 12:00:00,2024-03-27 19:00:00,2,2024,3,March
47116,2024-03-13 14:45:18,2024-03-13 19:00:00,2024-03-30 11:00:00,6,2024,3,March
47107,2024-03-12 21:40:17,,,,2024,3,March
47102,2024-03-12 15:42:36,2024-03-24 12:00:00,2024-07-08 18:00:00,6,2024,3,March
47095,2024-03-11 20:59:56,2024-03-12 19:00:00,2024-03-12 19:00:00,1,2024,3,March
47057,2024-03-09 21:11:20,2024-03-10 12:00:00,2024-03-10 12:00:00,1,2024,3,March
46947,2024-03-02 18:39:55,2024-03-03 12:00:00,2024-03-03 12:00:00,1,2024,3,March
46946,2024-03-02 18:39:41,2024-03-03 12:00:00,2024-03-24 12:00:00,2,2024,3,March
46894,2024-02-29 18:30:50,2024-03-02 11:00:00,2024-03-02 11:00:00,1,2024,2,February
46892,2024-02-29 17:23:22,2024-03-16 11:00:00,2024-12-18 19:00:00,15,2024,2,February
46891,2024-02-29 17:19:59,2024-03-16 11:00:00,2024-12-18 19:00:00,17,2024,2,February
46829,2024-02-25 16:06:26,2024-02-26 19:00:00,2024-02-26 19:00:00,1,2024,2,February
46811,2024-02-24 22:22:51,2024-03-03 12:00:00,2024-03-13 19:00:00,3,2024,2,February
46810,2024-02-24 21:31:33,2024-02-25 12:00:00,2024-04-14 11:00:00,2,2024,2,February
46809,2024-02-24 21:16:51,2024-02-25 12:00:00,2024-09-04 18:00:00,7,2024,2,February
46771,2024-02-22 23:12:16,2024-02-25 12:00:00,2024-02-25 12:00:00,1,2024,2,February
46749,2024-02-21 21:58:01,,,,2024,2,February
46732,2024-02-20 23:26:41,2024-02-21 19:00:00,2024-02-21 19:00:00,1,2024,2,February
46719,2024-02-20 12:48:21,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46676,2024-02-18 12:06:24,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46675,2024-02-18 12:04:37,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46674,2024-02-18 12:03:33,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46673,2024-02-18 11:56:00,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46672,2024-02-18 11:48:59,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46670,2024-02-18 11:36:25,2024-02-24 10:30:00,2024-02-24 10:30:00,1,2024,2,February
46650,2024-02-17 11:01:27,2024-02-18 12:00:00,2024-03-03 12:00:00,2,2024,2,February
46649,2024-02-17 10:56:28,2024-02-17 11:00:00,2024-02-17 11:00:00,1,2024,2,February
46647,2024-02-17 10:07:26,2024-02-19 19:00:00,2025-01-20 19:00:00,20,2024,2,February
46636,2024-02-16 17:10:47,2024-02-17 10:30:00,2024-02-17 10:30:00,1,2024,2,February
46567,2024-02-14 03:00:02,2024-02-18 12:00:00,2024-02-18 12:00:00,1,2024,2,February
46537,2024-02-12 22:27:15,,,,2024,2,February
46534,2024-02-12 21:44:11,2024-02-18 12:00:00,2024-03-10 12:00:00,2,2024,2,February
46533,2024-02-12 21:28:02,2024-02-20 19:00:00,2024-07-31 18:00:00,11,2024,2,February
46485,2024-02-11 14:15:11,,,,2024,2,February
46481,2024-02-11 10:26:32,2024-03-16 10:30:00,2024-03-16 10:30:00,1,2024,2,February
46472,2024-02-10 22:10:40,,,,2024,2,February
46439,2024-02-09 23:15:19,2024-02-10 10:30:00,2024-02-10 10:30:00,1,2024,2,February
46436,2024-02-09 21:19:37,,,,2024,2,February
46424,2024-02-09 12:12:45,2024-02-10 10:30:00,2024-02-10 10:30:00,1,2024,2,February
46415,2024-02-08 23:24:12,,,,2024,2,February
46376,2024-02-07 16:47:54,2024-02-07 19:00:00,2024-02-21 19:00:00,2,2024,2,February
46364,2024-02-07 06:06:58,2024-02-10 10:30:00,2024-02-10 10:30:00,3,2024,2,February
46363,2024-02-06 23:45:06,,,,2024,2,February
46350,2024-02-05 23:20:08,,,,2024,2,February
46345,2024-02-05 15:18:13,2024-02-06 19:15:00,,,2024,2,February
46309,2024-02-03 14:09:39,2024-02-04 12:00:00,2024-02-04 12:00:00,1,2024,2,February
46298,2024-02-02 23:56:27,2024-02-03 10:30:00,2024-02-03 10:30:00,1,2024,2,February
46257,2024-01-31 08:42:31,2024-01-31 19:00:00,2024-01-31 19:00:00,1,2024,1,January
46240,2024-01-29 22:28:49,2024-02-03 11:00:00,2024-02-24 11:00:00,2,2024,1,January
46233,2024-01-29 19:34:18,2024-02-04 12:00:00,2024-02-04 12:00:00,1,2024,1,January
46219,2024-01-28 18:22:52,2024-01-31 19:00:00,2024-01-31 19:00:00,1,2024,1,January
46212,2024-01-28 11:05:43,,,,2024,1,January
46206,2024-01-27 20:00:37,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46205,2024-01-27 19:59:25,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46197,2024-01-27 12:51:58,2024-01-28 12:00:00,2024-03-10 12:00:00,4,2024,1,January
46196,2024-01-27 12:27:01,2024-01-28 12:00:00,2024-04-07 11:00:00,2,2024,1,January
46195,2024-01-27 12:23:53,2024-01-28 12:00:00,2024-04-07 11:00:00,3,2024,1,January
46192,2024-01-27 11:27:23,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46179,2024-01-26 22:48:23,,,,2024,1,January
46177,2024-01-26 17:23:19,2024-01-27 11:00:00,2024-01-27 11:00:00,1,2024,1,January
46166,2024-01-26 00:49:59,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46165,2024-01-25 19:41:24,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46160,2024-01-25 15:39:10,2024-01-28 12:00:00,2024-01-28 12:00:00,5,2024,1,January
46157,2024-01-25 08:34:13,,,,2024,1,January
46154,2024-01-24 21:13:24,2024-01-27 11:00:00,2024-01-27 11:00:00,1,2024,1,January
46153,2024-01-24 20:47:14,2024-01-27 11:00:00,2024-01-27 11:00:00,1,2024,1,January
46152,2024-01-24 20:46:38,2024-01-27 11:00:00,2024-01-27 11:00:00,1,2024,1,January
46150,2024-01-24 20:23:40,2024-02-10 10:30:00,2024-02-10 10:30:00,1,2024,1,January
46147,2024-01-24 19:56:41,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46131,2024-01-23 19:01:42,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46130,2024-01-23 15:53:52,2024-01-28 12:00:00,2025-01-22 19:00:00,50,2024,1,January
46120,2024-01-22 15:42:07,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
46108,2024-01-21 23:05:29,2024-01-22 19:00:00,2024-01-22 19:00:00,1,2024,1,January
46101,2024-01-21 18:27:09,2024-01-24 19:00:00,2024-02-06 19:00:00,3,2024,1,January
46100,2024-01-21 17:51:26,,,,2024,1,January
46099,2024-01-21 17:47:40,2024-01-24 19:00:00,2024-01-24 19:00:00,1,2024,1,January
46098,2024-01-21 17:21:58,2024-02-10 10:30:00,2024-09-11 18:00:00,33,2024,1,January
46014,2024-01-18 10:05:00,2024-01-24 19:00:00,2025-01-22 19:00:00,78,2024,1,January
45997,2024-01-16 23:59:00,,,,2024,1,January
45995,2024-01-16 21:31:15,,,,2024,1,January
45991,2024-01-16 19:08:33,2024-01-17 20:00:00,2024-01-17 20:00:00,1,2024,1,January
45977,2024-01-15 22:41:29,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
45965,2024-01-15 09:02:39,,,,2024,1,January
45961,2024-01-14 21:59:58,2024-01-17 20:00:00,2024-06-30 11:00:00,3,2024,1,January
45956,2024-01-14 16:24:10,2024-01-15 19:00:00,2025-01-20 19:00:00,54,2024,1,January
45947,2024-01-14 11:00:58,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
45942,2024-01-14 09:49:06,2024-01-17 19:00:00,2024-01-17 19:00:00,1,2024,1,January
45941,2024-01-14 09:46:53,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
45930,2024-01-13 14:59:15,2024-01-17 19:00:00,2024-01-17 19:00:00,1,2024,1,January
45921,2024-01-13 09:55:52,2024-01-17 19:00:00,2025-01-22 19:00:00,44,2024,1,January
45915,2024-01-13 00:36:33,2024-01-17 20:00:00,2024-01-17 20:00:00,1,2024,1,January
45914,2024-01-12 21:16:45,2024-01-17 20:00:00,2024-01-17 20:00:00,1,2024,1,January
45907,2024-01-12 19:23:51,2024-01-17 20:00:00,2024-01-17 20:00:00,1,2024,1,January
45906,2024-01-12 19:20:20,2024-01-17 20:00:00,2024-01-17 20:00:00,1,2024,1,January
45895,2024-01-12 12:53:30,2024-01-13 10:30:00,2024-01-13 10:30:00,1,2024,1,January
45890,2024-01-12 11:10:04,,,,2024,1,January
45865,2024-01-10 18:09:50,2024-01-31 19:00:00,2024-01-31 19:00:00,1,2024,1,January
45864,2024-01-10 18:09:31,2024-01-17 19:00:00,2024-02-28 19:00:00,5,2024,1,January
45855,2024-01-10 14:02:58,2024-01-17 19:00:00,2024-01-17 19:00:00,1,2024,1,January
45847,2024-01-09 18:50:24,2024-02-13 19:00:00,2024-02-13 19:00:00,1,2024,1,January
45846,2024-01-09 18:08:02,2024-01-17 19:00:00,2024-02-21 19:00:00,5,2024,1,January
45814,2024-01-07 21:21:34,2024-01-08 19:00:00,2024-01-08 19:00:00,1,2024,1,January
45789,2024-01-06 22:32:52,2024-04-13 10:00:00,2025-01-06 19:00:00,13,2024,1,January
45788,2024-01-06 22:12:31,,,,2024,1,January
45771,2024-01-06 10:35:44,2024-01-09 19:00:00,2024-01-09 19:00:00,1,2024,1,January
45768,2024-01-06 09:28:25,2024-01-06 10:30:00,2024-01-06 10:30:00,1,2024,1,January
45767,2024-01-06 09:15:06,2024-01-06 10:30:00,2024-01-06 10:30:00,2,2024,1,January
45766,2024-01-06 09:11:14,2024-01-06 10:30:00,2024-01-06 10:30:00,1,2024,1,January
45765,2024-01-06 09:02:23,,,,2024,1,January
45757,2024-01-05 17:37:24,2024-01-06 10:30:00,2024-01-06 10:30:00,1,2024,1,January
45727,2024-01-04 13:56:19,2024-01-06 11:00:00,2024-03-25 19:00:00,10,2024,1,January
45689,2024-01-03 12:27:48,2024-01-06 10:30:00,2024-01-06 10:30:00,1,2024,1,January
45687,2024-01-03 11:31:05,2024-01-17 19:00:00,2024-01-17 19:00:00,1,2024,1,January
45661,2024-01-02 13:23:38,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2024,1,January
45659,2024-01-02 12:26:19,2024-01-06 10:30:00,2024-01-06 10:30:00,1,2024,1,January
45593,2023-12-29 21:03:46,2024-01-17 19:00:00,2024-02-10 10:30:00,3,2023,12,December
45586,2023-12-29 17:50:26,,,,2023,12,December
45585,2023-12-29 16:01:33,2024-01-29 19:00:00,2024-04-17 18:00:00,9,2023,12,December
45509,2023-12-26 19:10:02,2024-01-09 19:00:00,2024-01-09 19:00:00,1,2023,12,December
45507,2023-12-26 16:44:36,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2023,12,December
45481,2023-12-21 13:17:10,2023-12-30 10:30:00,2024-02-10 10:30:00,2,2023,12,December
45465,2023-12-20 14:30:51,,,,2023,12,December
45433,2023-12-18 20:52:13,2024-01-14 12:00:00,2024-01-14 12:00:00,1,2023,12,December
45407,2023-12-16 21:40:40,,,,2023,12,December
45385,2023-12-15 10:59:17,2023-12-16 11:00:00,2025-01-12 12:00:00,38,2023,12,December
45375,2023-12-14 16:37:59,,,,2023,12,December
45362,2023-12-13 14:34:27,,,,2023,12,December
45356,2023-12-12 21:37:05,2023-12-13 19:00:00,2023-12-13 19:00:00,1,2023,12,December
45351,2023-12-12 15:18:54,,,,2023,12,December
45331,2023-12-10 09:59:33,,,,2023,12,December
45288,2023-12-06 11:07:42,2023-12-11 19:00:00,2023-12-11 19:00:00,1,2023,12,December
45278,2023-12-05 08:25:43,2023-12-05 19:00:00,2023-12-05 19:00:00,1,2023,12,December
45270,2023-12-04 17:27:46,2023-12-06 19:00:00,2023-12-06 19:00:00,1,2023,12,December
45261,2023-12-03 14:02:05,,,,2023,12,December
45235,2023-12-01 21:19:24,,,,2023,12,December
45226,2023-11-30 22:02:15,,,,2023,11,November
45223,2023-11-30 20:38:54,,,,2023,11,November
45201,2023-11-29 11:06:32,,,,2023,11,November
45182,2023-11-27 16:08:39,2023-11-27 19:00:00,2023-11-27 19:00:00,1,2023,11,November
45175,2023-11-26 23:36:54,,,,2023,11,November
45159,2023-11-25 22:30:58,2023-12-02 10:30:00,2024-09-09 18:00:00,3,2023,11,November
45153,2023-11-25 12:48:06,2023-11-26 12:00:00,2024-06-30 11:00:00,7,2023,11,November
45106,2023-11-22 09:19:15,2023-11-25 11:00:00,2023-11-25 11:00:00,1,2023,11,November
45101,2023-11-21 21:41:55,2023-11-26 12:00:00,2023-11-26 12:00:00,1,2023,11,November
45060,2023-11-19 12:15:51,2023-11-20 19:00:00,2025-01-22 19:00:00,31,2023,11,November
45038,2023-11-17 20:41:38,2023-11-18 11:00:00,2023-11-18 11:00:00,1,2023,11,November
45030,2023-11-17 16:31:21,2023-11-19 12:00:00,2023-12-03 12:00:00,2,2023,11,November
44956,2023-11-14 15:28:44,2024-01-17 20:00:00,2024-02-21 19:00:00,7,2023,11,November
44931,2023-11-12 22:11:34,2023-11-18 11:00:00,2023-11-18 11:00:00,1,2023,11,November
44930,2023-11-12 22:10:49,2023-11-18 11:00:00,2023-11-18 11:00:00,1,2023,11,November
44904,2023-11-11 17:37:51,2023-11-14 19:00:00,2024-01-09 19:00:00,4,2023,11,November
44878,2023-11-10 19:19:38,2023-11-11 11:00:00,2024-09-21 10:00:00,2,2023,11,November
44873,2023-11-10 18:40:34,2023-11-18 10:30:00,2023-11-18 10:30:00,1,2023,11,November
44872,2023-11-10 17:54:51,2023-11-13 19:00:00,2024-02-19 19:00:00,4,2023,11,November
44786,2023-11-06 23:03:01,2023-11-20 19:00:00,2024-01-06 10:30:00,2,2023,11,November
44780,2023-11-06 19:04:12,2023-11-06 19:00:00,2023-11-06 19:00:00,1,2023,11,November
44779,2023-11-06 19:01:59,2023-11-06 19:00:00,2023-11-06 19:00:00,1,2023,11,November
44778,2023-11-06 19:01:16,2023-11-06 19:00:00,2023-11-06 19:00:00,1,2023,11,November
44747,2023-11-05 05:41:43,2023-11-13 19:00:00,2023-11-13 19:00:00,1,2023,11,November
44731,2023-11-04 11:38:37,2023-11-18 10:30:00,2023-12-02 10:30:00,3,2023,11,November
44645,2023-10-30 22:17:05,2023-10-31 19:00:00,2023-10-31 19:00:00,1,2023,10,October
44626,2023-10-30 14:35:17,2023-10-31 19:00:00,2023-10-31 19:00:00,1,2023,10,October
44586,2023-10-27 20:17:07,2023-10-28 10:00:00,2023-12-02 10:30:00,3,2023,10,October
44584,2023-10-27 18:58:04,2023-10-29 12:00:00,2023-11-05 12:00:00,2,2023,10,October
44582,2023-10-27 18:31:03,2023-10-28 10:00:00,2023-10-28 10:00:00,1,2023,10,October
44559,2023-10-26 21:44:01,,,,2023,10,October
44503,2023-10-24 20:34:08,2023-11-05 12:00:00,2023-11-05 12:00:00,1,2023,10,October
44502,2023-10-24 20:32:06,2023-11-05 12:00:00,2023-11-05 12:00:00,1,2023,10,October
44461,2023-10-23 21:50:23,,,,2023,10,October
44422,2023-10-22 08:05:30,2023-10-22 11:00:00,2023-10-22 11:00:00,1,2023,10,October
44393,2023-10-21 07:12:33,2023-10-28 10:00:00,2023-10-28 10:00:00,1,2023,10,October
44354,2023-10-18 18:57:41,,,,2023,10,October
44307,2023-10-16 18:03:57,2023-10-16 18:00:00,2023-10-16 18:00:00,1,2023,10,October
44289,2023-10-15 09:08:33,,,,2023,10,October
44284,2023-10-14 22:50:47,,,,2023,10,October
44279,2023-10-14 18:08:25,,,,2023,10,October
44259,2023-10-13 10:45:09,,,,2023,10,October
44234,2023-10-11 11:00:18,2023-10-21 09:30:00,2023-10-21 09:30:00,1,2023,10,October
44231,2023-10-11 08:18:59,2023-10-15 11:00:00,2023-10-15 11:00:00,1,2023,10,October
44207,2023-10-09 19:06:45,2023-10-09 18:00:00,2023-10-09 18:00:00,1,2023,10,October
44203,2023-10-09 17:07:08,2023-10-15 11:00:00,2023-10-15 11:00:00,1,2023,10,October
44172,2023-10-07 11:16:31,2023-10-21 10:00:00,2023-12-09 11:00:00,5,2023,10,October
44143,2023-10-05 09:24:25,,,,2023,10,October
44138,2023-10-04 20:32:28,2023-10-11 18:00:00,2023-10-11 18:00:00,1,2023,10,October
44117,2023-10-03 15:55:03,2023-10-03 18:00:00,2025-01-20 19:00:00,63,2023,10,October
44092,2023-10-01 21:44:07,,,,2023,10,October
44085,2023-09-30 15:45:03,2023-10-01 11:00:00,2023-10-08 11:00:00,2,2023,9,September
44081,2023-09-30 10:06:16,2023-09-30 10:00:00,2024-05-13 18:00:00,3,2023,9,September
44079,2023-09-30 10:03:22,2023-09-30 10:00:00,2023-09-30 10:00:00,1,2023,9,September
44078,2023-09-30 10:02:25,2023-09-30 10:00:00,2023-09-30 10:00:00,1,2023,9,September
44077,2023-09-30 10:01:33,2023-09-30 10:00:00,2023-09-30 10:00:00,1,2023,9,September
44064,2023-09-29 16:34:10,2023-09-30 10:00:00,2023-10-28 10:00:00,3,2023,9,September
44044,2023-09-28 18:20:25,,,,2023,9,September
44031,2023-09-28 09:40:11,2023-09-30 10:00:00,2023-09-30 10:00:00,1,2023,9,September
43973,2023-09-25 20:14:52,,,,2023,9,September
43969,2023-09-25 18:16:40,2023-09-26 18:00:00,2025-01-04 10:30:00,33,2023,9,September
43942,2023-09-24 20:34:28,,,,2023,9,September
43935,2023-09-24 11:32:37,,,,2023,9,September
43929,2023-09-24 07:42:03,2023-09-24 11:00:00,2023-09-24 11:00:00,1,2023,9,September
43922,2023-09-23 10:40:08,2023-09-23 11:00:00,2023-09-23 11:00:00,1,2023,9,September
43921,2023-09-23 10:21:51,2023-09-23 11:00:00,2023-09-23 11:00:00,1,2023,9,September
43920,2023-09-23 09:57:52,2023-09-23 11:00:00,2025-01-20 19:00:00,26,2023,9,September
43917,2023-09-22 20:42:01,2023-09-23 11:00:00,2023-09-23 11:00:00,1,2023,9,September
43899,2023-09-21 19:36:18,2023-09-23 11:00:00,2023-09-23 11:00:00,1,2023,9,September
43891,2023-09-21 14:51:16,2023-09-23 11:00:00,2023-09-23 11:00:00,1,2023,9,September
43814,2023-09-18 11:33:33,,,,2023,9,September
43781,2023-09-16 13:07:45,2023-09-17 11:00:00,2023-09-17 11:00:00,1,2023,9,September
43779,2023-09-16 12:33:45,2023-09-17 11:00:00,2023-09-17 11:00:00,1,2023,9,September
43774,2023-09-16 06:58:06,2023-09-17 11:00:00,2023-11-19 12:00:00,4,2023,9,September
43755,2023-09-14 16:50:27,2023-09-16 10:00:00,2023-09-16 10:00:00,1,2023,9,September
43753,2023-09-14 11:13:12,,,,2023,9,September
43733,2023-09-12 17:59:00,2023-09-12 18:00:00,2023-09-12 18:00:00,1,2023,9,September
43732,2023-09-12 17:58:07,2023-09-12 18:00:00,2023-09-12 18:00:00,1,2023,9,September
43731,2023-09-12 17:55:20,,,,2023,9,September
43714,2023-09-11 18:01:22,2023-09-11 18:00:00,2024-12-16 19:00:00,16,2023,9,September
43713,2023-09-11 16:54:05,2023-09-11 18:00:00,2023-09-26 18:00:00,3,2023,9,September
43711,2023-09-11 16:23:12,2023-09-11 18:00:00,2024-11-24 12:00:00,32,2023,9,September
43700,2023-09-10 11:07:32,2023-09-16 09:30:00,2023-09-16 09:30:00,1,2023,9,September
43689,2023-09-09 09:48:03,,,,2023,9,September
43682,2023-09-08 13:50:08,,,,2023,9,September
43681,2023-09-08 12:35:19,2023-09-09 10:00:00,2023-09-23 11:00:00,2,2023,9,September
43671,2023-09-07 17:46:12,2023-09-16 10:00:00,2025-01-11 10:30:00,19,2023,9,September
43653,2023-09-06 19:13:09,2023-09-09 09:30:00,2023-09-09 09:30:00,1,2023,9,September
43642,2023-09-05 19:21:39,2023-09-09 10:00:00,2023-09-09 10:00:00,1,2023,9,September
43641,2023-09-05 18:36:38,,,,2023,9,September
43630,2023-09-04 22:57:31,2023-09-12 18:00:00,2023-09-12 18:00:00,1,2023,9,September
43627,2023-09-04 20:39:33,2023-09-06 18:00:00,2023-10-04 18:00:00,2,2023,9,September
43614,2023-09-04 07:21:58,2023-09-04 18:00:00,2023-10-14 10:00:00,4,2023,9,September
43599,2023-09-03 09:33:03,2023-09-09 09:30:00,2023-09-09 09:30:00,1,2023,9,September
43581,2023-09-02 07:38:35,2023-09-03 11:00:00,2024-12-01 12:00:00,33,2023,9,September
43570,2023-09-01 14:23:15,2023-09-05 18:00:00,2023-09-05 18:00:00,1,2023,9,September
43561,2023-09-01 11:07:06,2023-09-02 10:00:00,2023-11-25 11:00:00,7,2023,9,September
43529,2023-08-30 22:48:49,2023-09-17 11:00:00,2023-09-17 11:00:00,1,2023,8,August
43512,2023-08-29 23:57:29,2023-09-17 11:00:00,2023-09-17 11:00:00,1,2023,8,August
43498,2023-08-29 13:03:49,2023-08-30 18:00:00,2023-08-30 18:00:00,1,2023,8,August
43457,2023-08-27 07:42:38,,,,2023,8,August
43438,2023-08-26 09:48:43,2023-09-02 10:00:00,2024-09-21 10:00:00,14,2023,8,August
43427,2023-08-25 16:22:32,2023-08-26 10:00:00,2023-08-26 10:00:00,1,2023,8,August
43393,2023-08-23 23:58:27,,,,2023,8,August
43351,2023-08-21 14:19:17,2023-08-21 18:00:00,2023-09-05 18:00:00,2,2023,8,August
43343,2023-08-21 06:54:48,2023-08-21 18:00:00,2023-08-21 18:00:00,1,2023,8,August
43279,2023-08-16 17:07:20,2023-08-22 18:00:00,2023-11-25 11:00:00,14,2023,8,August
43251,2023-08-15 13:55:31,2023-08-15 18:00:00,2023-08-15 18:00:00,1,2023,8,August
43250,2023-08-15 13:44:11,,,,2023,8,August
43232,2023-08-14 11:46:39,2023-08-14 18:00:00,2023-08-14 18:00:00,1,2023,8,August
43211,2023-08-13 09:39:52,,,,2023,8,August
43209,2023-08-13 09:20:06,,,,2023,8,August
43208,2023-08-13 09:19:39,2023-08-13 11:00:00,2023-08-13 11:00:00,1,2023,8,August
43201,2023-08-12 14:53:47,2023-08-13 11:00:00,2023-08-13 11:00:00,1,2023,8,August
43188,2023-08-12 00:24:53,2023-08-14 18:00:00,2023-08-21 18:00:00,2,2023,8,August
43187,2023-08-11 23:35:03,2023-08-12 10:00:00,2023-08-12 10:00:00,1,2023,8,August
43169,2023-08-10 21:21:09,2023-08-12 09:00:00,2023-08-12 09:00:00,1,2023,8,August
43158,2023-08-10 12:20:48,,,,2023,8,August
43109,2023-08-07 19:05:53,2023-08-07 18:00:00,2023-08-07 18:00:00,1,2023,8,August
43101,2023-08-07 11:45:19,2023-08-07 18:00:00,2023-08-21 18:00:00,3,2023,8,August
43099,2023-08-07 11:02:25,2023-11-25 10:30:00,2024-12-21 10:30:00,5,2023,8,August
43017,2023-08-03 11:15:22,2023-08-08 18:00:00,2023-08-08 18:00:00,1,2023,8,August
42918,2023-07-31 20:13:24,2023-08-06 11:00:00,2023-09-10 11:00:00,2,2023,7,July
42881,2023-07-30 19:15:59,2023-08-05 10:00:00,2023-08-05 10:00:00,1,2023,7,July
42861,2023-07-30 12:52:12,2023-09-04 18:00:00,2023-09-04 18:00:00,1,2023,7,July
42851,2023-07-30 07:36:12,2023-07-30 11:00:00,2023-08-01 18:00:00,2,2023,7,July
42834,2023-07-29 08:42:39,,,,2023,7,July
42708,2023-07-23 11:26:17,,,,2023,7,July
42700,2023-07-22 22:53:48,,,,2023,7,July
42684,2023-07-22 10:03:12,2023-07-22 10:00:00,2023-07-22 10:00:00,1,2023,7,July
42673,2023-07-21 19:37:59,2023-07-23 11:00:00,2024-07-20 10:00:00,2,2023,7,July
42671,2023-07-21 17:36:38,2023-08-06 11:00:00,2024-08-18 11:00:00,4,2023,7,July
42649,2023-07-19 21:31:30,,,,2023,7,July
42643,2023-07-19 15:07:29,,,,2023,7,July
42634,2023-07-18 19:56:16,2023-08-16 18:00:00,2023-08-16 18:00:00,1,2023,7,July
42612,2023-07-17 15:22:54,2023-07-17 18:00:00,2023-09-11 18:00:00,3,2023,7,July
42603,2023-07-17 07:13:33,2023-07-19 18:00:00,2023-09-10 11:00:00,4,2023,7,July
42591,2023-07-16 08:50:38,2023-07-17 18:00:00,2023-07-17 18:00:00,1,2023,7,July
42586,2023-07-15 18:30:30,,,,2023,7,July
42580,2023-07-15 13:55:47,2023-07-19 18:00:00,2024-06-09 11:00:00,5,2023,7,July
42557,2023-07-14 22:49:23,2023-07-15 09:30:00,2023-08-05 09:30:00,2,2023,7,July
